id,IsDefault,is_no_bank_call,payfrequency,NumOfDigitsInEmailUsername,FraudScore,IsCheapCampaign,lead_cost,loantoincome,bankmonths,requestedamount,netmonthly,FraudScoreBucketSmall,BankBehaviorBucketSmall,bankyears,incometype,BankScore2,BankScore,n_months_address,IsHurricaneHarvey,DistFromAddressBucket,AddressContactScore,EmailContactScore,PhoneContactScore,ssn_to_bankaccount,PhoneCarrier
1296,0,TRUE,B,4,669,No,25,32,3,800,2500,a_less719,c_great900,3,E,854,957,75,TRUE,b_3to10,1,2,1,1,T-Mobile USA
1297,0,TRUE,B,0,669,No,40,32,0,800,2500,a_less719,b_800to899,6,E,802,850,18,TRUE,d_25to300,1,1,1,2,T-Mobile USA
1298,1,FALSE,B,4,669,No,40,10,0,500,5000,a_less719,a_less799,1,E,767,736,12,TRUE,b_3to10,1,1,1,1,Verizon Wireless
1299,1,FALSE,B,0,669,No,10,62.22,0,1400,2250,a_less719,b_800to899,3,E,735,867,24,FALSE,NONE,3,2,1,0,AT&T
1300,1,FALSE,B,0,669,No,60,20,0,500,2500,a_less719,a_less799,3,E,762,746,72,TRUE,d_25to300,1,1,1,2,T-Mobile USA
1301,0,TRUE,B,4,669,No,40,50,0,1000,2000,a_less719,c_great900,1,E,827,914,12,TRUE,c_10to25,3,2,2,1,Boost Mobile
1302,0,FALSE,B,0,669,No,20,16.67,0,500,3000,a_less719,b_800to899,1,E,663,813,12,TRUE,b_3to10,3,1,2,1,AT&T
1303,0,FALSE,B,0,669,No,45,47.06,3,1000,2125,a_less719,a_less799,1,E,703,775,79,FALSE,NONE,1,1,3,0,AT&T
1304,0,TRUE,B,3,669,No,45,16,3,400,2500,a_less719,c_great900,1,E,741,942,24,FALSE,NONE,3,1,3,0,AT&T
1305,0,FALSE,B,4,669,No,40,27.03,4,500,1850,a_less719,a_less799,11,E,659,771,51,FALSE,d_25to300,1,2,2,0,Cricket Wireless
1306,0,FALSE,B,0,669,No,45,19.59,3,500,2552,a_less719,a_less799,1,E,547,772,36,FALSE,d_25to300,3,1,3,0,Sprint
1307,0,FALSE,B,0,670,No,40,15.38,0,1000,6500,a_less719,b_800to899,1,E,738,830,12,FALSE,c_10to25,1,1,1,1,Sprint
1308,0,FALSE,S,0,670,No,10,9.99,3,999,10002,a_less719,a_less799,1,E,693,789,12,FALSE,NONE,2,1,1,0,Cricket Wireless
1309,0,FALSE,B,0,670,No,40,20,0,500,2500,a_less719,a_less799,1,E,735,673,24,FALSE,b_3to10,1,4,3,1,Metro PCS
1310,0,FALSE,B,2,670,No,45,16.67,3,500,3000,a_less719,b_800to899,1,E,810,810,36,TRUE,e_great300,1,1,1,0,Verizon Wireless
1311,0,FALSE,S,2,670,No,50,20,0,500,2500,a_less719,b_800to899,6,E,684,892,24,FALSE,d_25to300,3,1,1,0,AT&T
1312,0,FALSE,B,2,670,No,30,28.78,6,1000,3475,a_less719,b_800to899,2,E,771,818,48,TRUE,b_3to10,1,1,1,2,AT&T
1313,1,FALSE,S,0,671,No,10,30,6,300,1000,a_less719,b_800to899,0,E,753,854,48,FALSE,NONE,4,4,3,0,Virgin Mobile
1314,0,FALSE,W,2,671,No,10,16.67,3,500,3000,a_less719,a_less799,1,E,597,679,24,FALSE,d_25to300,3,2,1,4,Boost Mobile
1315,0,TRUE,B,2,671,No,45,11.82,3,500,4230,a_less719,a_less799,1,E,658,770,36,FALSE,NONE,2,1,1,1,T-Mobile USA
1316,0,FALSE,B,0,671,No,50,40,6,1000,2500,a_less719,a_less799,0,E,565,619,72,FALSE,d_25to300,1,2,1,0,Sprint
1317,0,FALSE,S,4,671,No,5,17.14,8,600,3500,a_less719,b_800to899,1,E,660,861,17,FALSE,b_3to10,2,2,2,1,AT&T
1318,0,TRUE,S,3,671,No,40,20,0,500,2500,a_less719,b_800to899,2,E,841,853,24,FALSE,d_25to300,3,1,1,2,Metro PCS
1319,0,FALSE,B,0,671,No,40,11.11,0,200,1800,a_less719,b_800to899,1,E,775,872,30,FALSE,c_10to25,1,1,1,0,AT&T
1320,0,TRUE,B,2,671,No,40,13.79,0,500,3625,a_less719,a_less799,3,E,833,754,108,TRUE,a_less3,1,1,1,2,US
1321,0,TRUE,B,2,671,No,40,31.25,6,500,1600,a_less719,c_great900,1,E,807,911,108,FALSE,d_25to300,1,1,1,2,AT&T
1322,0,TRUE,S,0,671,No,20,10,6,300,3000,a_less719,b_800to899,2,E,772,870,60,TRUE,a_less3,1,1,3,0,T-Mobile USA
1323,1,TRUE,B,4,672,No,10,37.5,0,1500,4000,a_less719,c_great900,6,E,851,971,144,FALSE,a_less3,3,1,1,2,Metro PCS
1324,0,FALSE,B,2,672,No,35,14.29,3,400,2800,a_less719,a_less799,0,E,648,797,7,TRUE,d_25to300,3,1,3,1,Metro PCS
1325,0,TRUE,S,2,672,No,40,20,1,1000,5000,a_less719,a_less799,1,E,730,675,73,FALSE,d_25to300,3,1,1,1,Cricket Wireless
1326,0,FALSE,B,4,672,No,40,33.33,6,1000,3000,a_less719,a_less799,2,E,689,781,48,FALSE,c_10to25,1,1,3,0,Sprint
1327,0,FALSE,B,0,672,No,40,6.17,0,500,8100,a_less719,a_less799,1,E,658,759,35,FALSE,b_3to10,1,2,2,2,Verizon Wireless
1328,0,FALSE,B,2,672,No,40,43.75,9,700,1600,a_less719,a_less799,0,E,689,785,12,FALSE,b_3to10,1,1,1,0,Level 3 Communications
1329,0,FALSE,B,5,672,No,45,12,3,300,2500,a_less719,a_less799,1,E,709,785,24,TRUE,a_less3,3,1,3,1,AT&T
1330,0,FALSE,S,0,672,No,40,13.89,0,500,3600,a_less719,a_less799,1,E,509,513,35,FALSE,a_less3,1,1,1,0,AT&T
1331,0,TRUE,B,2,672,No,30,20,1,500,2500,a_less719,b_800to899,1,S,760,817,12,FALSE,d_25to300,3,1,3,1,AT&T
1332,0,FALSE,S,4,672,No,25,10,3,500,5000,a_less719,a_less799,1,E,665,656,12,FALSE,d_25to300,3,1,2,1,Sprint
1333,0,TRUE,B,2,672,No,10,40,0,2000,5000,a_less719,c_great900,1,E,762,904,66,FALSE,NONE,1,1,2,0,Cricket Wireless
1334,1,FALSE,S,1,672,No,20,10.53,5,400,3800,a_less719,b_800to899,4,E,857,872,13,FALSE,b_3to10,3,1,3,3,T-Mobile USA
1335,0,FALSE,S,1,672,No,20,17.78,6,800,4500,a_less719,a_less799,2,E,598,739,60,FALSE,a_less3,3,1,3,1,Sprint
1336,0,FALSE,B,4,672,No,40,20,0,1000,5000,a_less719,b_800to899,6,E,839,882,72,FALSE,c_10to25,1,2,1,0,AT&T
1337,0,TRUE,S,0,673,No,35,25.71,0,900,3500,a_less719,c_great900,2,E,837,909,12,FALSE,a_less3,2,1,1,0,Verizon Wireless
1338,1,FALSE,S,5,673,No,20,21.54,0,700,3250,a_less719,a_less799,1,E,558,741,12,FALSE,a_less3,3,2,2,0,Verizon Wireless
1339,1,FALSE,B,3,673,No,40,36.91,0,1000,2709,a_less719,a_less799,5,E,775,766,96,FALSE,d_25to300,3,1,3,2,T-Mobile USA
1340,0,FALSE,W,6,673,No,10,12.2,3,500,4100,a_less719,a_less799,1,E,689,743,36,FALSE,d_25to300,1,2,1,0,Metro PCS
1341,0,TRUE,B,2,673,No,40,20,6,400,2000,a_less719,c_great900,2,E,708,919,12,FALSE,d_25to300,3,2,3,0,AT&T
1342,0,FALSE,B,2,673,No,40,66.67,3,1000,1500,a_less719,a_less799,0,E,605,688,12,TRUE,c_10to25,3,1,2,0,Verizon Wireless
1343,0,TRUE,B,0,673,No,25,33.33,6,500,1500,a_less719,c_great900,3,E,828,937,18,FALSE,NONE,3,1,2,1,Verizon Wireless
1344,0,FALSE,B,0,673,No,20,14.29,0,500,3500,a_less719,b_800to899,5,E,765,899,60,FALSE,c_10to25,1,4,2,3,Verizon Wireless
1345,1,FALSE,S,4,673,No,40,21.74,6,500,2300,a_less719,a_less799,1,E,817,788,36,FALSE,NONE,1,1,1,0,Verizon Wireless
1346,1,FALSE,S,2,673,No,25,35,9,700,2000,a_less719,a_less799,1,E,744,605,27,FALSE,d_25to300,1,2,3,4,Metro PCS
1347,0,FALSE,B,3,673,No,35,8.39,0,500,5958,a_less719,b_800to899,2,E,649,837,24,FALSE,e_great300,1,1,1,1,Sprint
1348,0,FALSE,B,0,673,No,25,40,0,1000,2500,a_less719,b_800to899,6,E,815,846,72,FALSE,a_less3,1,1,1,0,AT&T
1349,0,FALSE,B,0,673,No,50,20,0,500,2500,a_less719,a_less799,2,E,690,569,36,FALSE,c_10to25,3,1,2,0,Boost Mobile
1350,1,FALSE,B,4,674,No,40,33.33,0,500,1500,a_less719,a_less799,1,E,800,535,12,TRUE,c_10to25,3,2,1,2,Sprint
1351,0,TRUE,B,4,674,No,10,40,0,2000,5000,a_less719,c_great900,6,E,825,944,144,FALSE,e_great300,1,1,1,0,Metro PCS
1352,1,TRUE,B,1,674,No,40,23.81,0,1000,4200,a_less719,c_great900,5,E,837,949,120,FALSE,e_great300,3,1,1,0,Sprint
1353,0,FALSE,S,0,674,No,10,50,0,500,1000,a_less719,b_800to899,3,S,697,863,72,FALSE,d_25to300,1,3,1,2,Grande Communications Networks
1354,0,FALSE,B,0,674,No,40,39.96,6,999,2500,a_less719,a_less799,2,E,793,649,12,TRUE,d_25to300,3,1,1,0,Sprint
1355,1,FALSE,B,2,674,No,10,61.22,3,1500,2450,a_less719,b_800to899,1,E,844,857,36,FALSE,NONE,1,2,2,2,Verizon Wireless
1356,0,FALSE,S,4,674,No,30,23.53,0,1000,4250,a_less719,b_800to899,2,E,792,896,24,FALSE,d_25to300,1,1,1,0,Verizon Wireless
1357,1,TRUE,B,2,674,No,40,28.57,0,1000,3500,a_less719,c_great900,6,E,837,970,120,TRUE,NONE,4,2,3,0,Verizon Wireless
1358,0,FALSE,B,4,674,No,40,33.33,0,1000,3000,a_less719,b_800to899,1,E,840,892,12,FALSE,d_25to300,1,1,1,2,T-Mobile USA
1359,0,FALSE,B,0,674,No,30,9.09,2,200,2200,a_less719,a_less799,5,E,745,483,12,FALSE,c_10to25,1,2,1,1,Metro PCS
1360,1,FALSE,S,0,674,No,45,20.83,3,500,2400,a_less719,b_800to899,1,E,742,823,36,FALSE,d_25to300,1,1,3,0,Verizon Wireless
1361,0,FALSE,B,4,674,No,40,33.33,2,500,1500,a_less719,a_less799,3,E,746,792,38,FALSE,b_3to10,1,1,1,2,AT&T
1362,1,FALSE,B,0,674,No,40,50,0,1000,2000,a_less719,a_less799,5,E,643,770,60,FALSE,b_3to10,1,2,3,0,T-Mobile USA
1363,0,FALSE,S,3,674,No,30,12.63,2,300,2375,a_less719,a_less799,5,E,672,744,24,FALSE,a_less3,3,1,2,0,Zipwhip/Frontier Communications SMSEnabled
1364,0,FALSE,B,1,674,No,40,25,0,500,2000,a_less719,a_less799,1,E,740,629,12,FALSE,d_25to300,1,1,1,2,Cricket Wireless
1365,0,TRUE,B,4,674,No,25,10.91,3,300,2750,a_less719,c_great900,0,E,821,956,108,TRUE,c_10to25,1,1,1,1,T-Mobile USA
1366,0,FALSE,B,0,674,No,10,66.67,11,1000,1500,a_less719,b_800to899,5,E,797,838,47,FALSE,NONE,3,1,1,1,Sprint
1367,0,FALSE,B,4,674,No,40,14.29,0,700,4900,a_less719,a_less799,1,E,664,749,66,FALSE,e_great300,1,1,3,0,T-Mobile USA
1368,0,TRUE,B,3,674,No,40,66.67,0,1000,1500,a_less719,c_great900,3,E,820,936,72,FALSE,e_great300,1,2,1,0,Verizon Wireless
1369,0,FALSE,B,2,674,No,25,12.58,6,500,3975,a_less719,b_800to899,2,E,805,891,24,FALSE,d_25to300,3,2,3,1,Metro PCS
1370,0,FALSE,B,0,675,No,50,14.29,6,500,3500,a_less719,a_less799,0,E,625,546,6,FALSE,NONE,3,2,3,0,Cricket Wireless
1371,0,TRUE,S,3,675,No,40,26.67,0,400,1500,a_less719,c_great900,2,S,813,909,48,FALSE,c_10to25,3,1,2,1,AT&T
1372,0,FALSE,B,6,675,No,10,45.45,0,500,1100,a_less719,a_less799,2,E,709,749,120,FALSE,NONE,4,2,1,0,Metro PCS
1373,1,TRUE,S,4,675,No,45,17.24,3,500,2900,a_less719,c_great900,1,E,836,945,36,FALSE,a_less3,1,1,1,0,Verizon Wireless
1374,0,FALSE,S,4,675,No,40,11.11,0,500,4500,a_less719,b_800to899,4,E,683,809,60,FALSE,d_25to300,3,2,2,1,Verizon Wireless
1375,0,FALSE,B,0,675,No,40,7.69,2,500,6500,a_less719,a_less799,0,E,677,741,48,TRUE,d_25to300,1,1,1,1,AT&T
1376,1,FALSE,B,2,675,No,10,57.14,0,2000,3500,a_less719,a_less799,1,E,633,738,60,FALSE,a_less3,1,2,3,2,Sprint
1377,0,TRUE,B,4,675,No,50,14.29,3,500,3500,a_less719,c_great900,5,E,772,928,15,FALSE,NONE,3,2,1,0,AT&T
1378,0,FALSE,S,1,675,No,40,23.33,0,700,3000,a_less719,a_less799,1,E,766,787,12,FALSE,b_3to10,3,1,1,0,T-Mobile USA
1379,0,FALSE,B,4,675,No,40,13.79,0,500,3625,a_less719,a_less799,5,E,803,755,60,FALSE,NONE,3,1,1,0,AT&T
1380,0,FALSE,B,3,675,No,25,20,3,500,2500,a_less719,a_less799,1,E,737,767,36,TRUE,c_10to25,1,1,1,0,Metro PCS
1381,0,FALSE,B,0,675,No,5,23.07,0,500,2167,a_less719,b_800to899,1,E,786,886,24,TRUE,b_3to10,3,2,3,1,T-Mobile USA
1382,0,FALSE,B,3,676,No,5,40,0,400,1000,a_less719,b_800to899,6,S,785,837,12,FALSE,NONE,2,2,1,3,AT&T
1383,0,FALSE,B,0,676,No,20,25,0,500,2000,a_less719,a_less799,1,E,759,788,12,FALSE,c_10to25,1,1,3,0,T-Mobile USA
1384,1,TRUE,B,2,676,No,10,57.14,0,2000,3500,a_less719,c_great900,4,E,792,919,72,FALSE,a_less3,3,2,3,1,T-Mobile USA
1385,0,FALSE,B,5,676,No,25,33.33,3,500,1500,a_less719,a_less799,1,E,675,709,12,TRUE,b_3to10,3,1,3,0,Metro PCS
1386,0,FALSE,B,3,676,No,45,7.69,3,500,6500,a_less719,a_less799,1,E,537,794,48,FALSE,e_great300,1,2,1,0,T-Mobile USA
1387,0,FALSE,B,4,676,No,60,8,0,300,3750,a_less719,a_less799,1,E,709,635,24,FALSE,d_25to300,3,1,1,1,Metro PCS
1388,0,FALSE,S,0,676,No,11,31.25,0,500,1600,a_less719,a_less799,1,E,609,705,12,FALSE,NONE,3,1,3,0,AT&T
1389,0,FALSE,B,0,676,No,45,25,3,500,2000,a_less719,a_less799,1,E,812,689,36,FALSE,c_10to25,1,1,1,2,T-Mobile USA
1390,0,FALSE,B,1,677,No,40,22.86,0,800,3500,a_less719,a_less799,2,E,718,679,72,TRUE,NONE,4,1,1,0,AT&T
1391,0,FALSE,B,0,677,No,40,11.43,0,400,3500,a_less719,b_800to899,2,E,759,861,36,FALSE,b_3to10,3,2,1,0,Metro PCS
1392,0,TRUE,B,4,677,No,40,10,6,400,4000,a_less719,a_less799,0,E,571,754,48,FALSE,c_10to25,1,2,1,0,T-Mobile USA
1393,0,FALSE,B,5,677,No,50,66.67,0,1000,1500,a_less719,b_800to899,2,E,627,875,48,TRUE,b_3to10,3,1,1,1,Sprint
1394,1,FALSE,B,0,677,No,40,6,0,300,5000,a_less719,a_less799,2,E,676,711,48,FALSE,e_great300,1,4,1,0,Sprint
1395,0,FALSE,B,0,677,No,25,28.57,6,1000,3500,a_less719,a_less799,2,E,651,661,12,FALSE,c_10to25,3,1,2,1,AT&T
1396,0,FALSE,B,0,678,No,40,25,6,500,2000,a_less719,a_less799,2,E,644,750,120,FALSE,NONE,1,1,1,0,Metro PCS
1397,0,TRUE,S,6,678,No,40,8,7,200,2500,a_less719,c_great900,2,S,854,928,73,TRUE,NONE,4,2,1,2,Metro PCS
1398,0,TRUE,B,4,678,No,30,14.77,0,400,2708,a_less719,a_less799,2,E,791,746,24,FALSE,b_3to10,1,1,1,0,AT&T
1399,0,FALSE,W,0,678,No,10,40,6,1000,2500,a_less719,a_less799,0,E,584,694,144,TRUE,d_25to300,1,1,3,0,Metro PCS
1400,0,TRUE,B,3,678,No,10,80,0,2000,2500,a_less719,c_great900,1,E,735,925,144,FALSE,NONE,1,1,3,0,AT&T
1401,0,TRUE,B,0,678,No,40,6.67,0,300,4500,a_less719,a_less799,3,E,813,708,36,TRUE,a_less3,1,1,3,0,Verizon Wireless
1402,0,TRUE,B,0,678,No,40,18.75,0,300,1600,a_less719,c_great900,1,E,805,957,12,FALSE,d_25to300,1,1,1,1,Sprint
1403,1,TRUE,B,4,678,No,40,14.29,0,1000,7000,a_less719,c_great900,5,E,778,923,60,TRUE,c_10to25,1,1,1,0,T-Mobile USA
1404,0,FALSE,B,0,678,No,45,15.15,3,500,3300,a_less719,b_800to899,1,E,812,809,36,FALSE,b_3to10,3,1,1,0,Metro PCS
1405,0,FALSE,W,2,678,No,5,17.78,0,400,2250,a_less719,b_800to899,4,E,785,819,60,TRUE,NONE,4,2,3,1,AT&T
1406,0,FALSE,B,2,678,No,30,23.53,2,500,2125,a_less719,a_less799,1,E,657,770,12,FALSE,NONE,4,2,3,0,MCI Metro ATS
1407,0,FALSE,S,0,678,No,25,15.87,3,500,3150,a_less719,a_less799,1,E,565,696,36,TRUE,b_3to10,3,1,2,0,Boost Mobile
1408,1,FALSE,B,2,678,No,25,15,3,300,2000,a_less719,a_less799,1,E,657,798,24,FALSE,d_25to300,1,1,1,2,T-Mobile USA
1409,0,FALSE,B,2,678,No,40,40,0,1000,2500,a_less719,a_less799,3,E,820,624,36,FALSE,d_25to300,1,2,1,0,AT&T
1410,0,TRUE,B,4,678,No,40,4,6,200,5000,a_less719,b_800to899,2,E,852,831,120,TRUE,a_less3,1,1,1,1,Sprint
1411,1,TRUE,S,0,678,No,20,30.77,0,400,1300,a_less719,c_great900,7,E,867,959,12,TRUE,c_10to25,3,1,3,1,Verizon Wireless
1412,0,FALSE,B,2,678,No,40,16.67,8,400,2400,a_less719,b_800to899,1,E,697,837,204,TRUE,c_10to25,1,2,1,0,Cricket Wireless
1413,0,TRUE,S,3,678,No,35,16.67,0,500,3000,a_less719,c_great900,2,E,853,929,24,TRUE,b_3to10,1,1,2,0,Verizon Wireless
1414,0,FALSE,B,1,679,No,15,10,0,200,2000,a_less719,b_800to899,2,E,629,890,24,FALSE,d_25to300,2,1,1,1,T-Mobile USA
1415,0,FALSE,B,3,679,No,40,15,0,300,2000,a_less719,b_800to899,2,E,655,803,48,FALSE,b_3to10,1,2,1,0,Metro PCS
1416,0,FALSE,S,2,679,No,30,16.67,0,200,1200,a_less719,b_800to899,5,E,775,840,12,FALSE,NONE,3,1,1,0,Cricket Wireless
1417,0,FALSE,B,6,679,No,5,33.33,0,500,1500,a_less719,a_less799,2,E,600,607,12,FALSE,NONE,4,2,1,0,AT&T
1418,0,FALSE,B,2,679,No,10,50,6,500,1000,a_less719,b_800to899,1,E,731,816,48,TRUE,d_25to300,1,1,3,2,Verizon Wireless
1419,0,FALSE,B,4,679,No,30,50.63,9,1000,1975,a_less719,a_less799,1,E,618,688,12,FALSE,NONE,3,2,2,0,Cricket Wireless
1420,0,TRUE,B,0,679,No,40,14.29,0,500,3500,a_less719,c_great900,2,E,747,910,24,TRUE,a_less3,1,1,3,0,Sprint
1421,1,TRUE,B,0,679,No,25,13.33,0,800,6000,a_less719,c_great900,2,E,674,919,36,FALSE,NONE,3,1,1,0,Verizon Wireless
1422,0,TRUE,B,2,679,No,40,14.29,0,500,3500,a_less719,a_less799,3,E,815,610,60,FALSE,d_25to300,3,1,1,2,AT&T
1423,0,TRUE,B,0,679,No,30,19.05,5,500,2625,a_less719,c_great900,4,E,758,934,24,TRUE,b_3to10,3,1,1,2,Metro PCS
1424,0,FALSE,B,3,680,No,25,33.33,3,500,1500,a_less719,b_800to899,0,E,750,801,48,FALSE,b_3to10,1,1,1,1,T-Mobile USA
1425,0,TRUE,B,0,680,No,45,14.71,3,500,3400,a_less719,b_800to899,1,E,731,856,36,TRUE,c_10to25,3,2,1,0,AT&T
1426,0,FALSE,B,3,680,No,10,40,6,400,1000,a_less719,b_800to899,0,E,795,845,6,TRUE,d_25to300,3,4,3,0,AT&T
1427,0,TRUE,B,0,680,No,40,27.59,0,1000,3625,a_less719,c_great900,5,E,770,908,60,FALSE,b_3to10,3,1,1,0,Sprint
1428,1,TRUE,B,6,681,No,40,8.33,6,500,6000,a_less719,b_800to899,2,E,735,830,12,FALSE,NONE,4,2,2,1,Verizon Wireless
1429,0,TRUE,S,2,681,No,40,4,5,200,5000,a_less719,c_great900,0,E,742,953,24,FALSE,d_25to300,1,1,2,5,Boost Mobile
1430,0,FALSE,B,0,681,No,30,20.2,6,500,2475,a_less719,b_800to899,1,E,678,800,24,FALSE,a_less3,3,1,3,0,T-Mobile USA
1431,1,FALSE,B,2,681,No,10,33.33,0,1500,4500,a_less719,b_800to899,5,E,808,887,144,TRUE,b_3to10,1,1,1,0,Sprint
1432,0,FALSE,B,2,681,No,10,40,0,2000,5000,a_less719,a_less799,6,E,646,718,144,TRUE,NONE,4,1,2,1,Verizon Wireless
1433,0,TRUE,B,4,681,No,45,35.71,3,500,1400,a_less719,c_great900,1,E,829,916,36,TRUE,d_25to300,1,3,3,0,AT&T
1434,0,TRUE,B,2,681,No,40,33.33,0,1000,3000,a_less719,b_800to899,1,E,722,863,120,TRUE,NONE,1,2,1,1,AT&T
1435,0,FALSE,B,3,681,No,25,22.22,6,1000,4500,a_less719,a_less799,2,E,730,777,60,TRUE,c_10to25,1,2,2,0,T-Mobile USA
1436,0,FALSE,S,2,681,No,25,20,0,600,3000,a_less719,a_less799,1,E,724,780,12,FALSE,d_25to300,1,1,3,1,Metro PCS
1437,0,FALSE,B,4,681,No,50,33.33,0,500,1500,a_less719,a_less799,6,E,798,703,72,TRUE,c_10to25,1,2,3,1,Metro PCS
1438,1,FALSE,B,0,681,No,30,16.81,9,500,2975,a_less719,a_less799,1,E,605,727,24,TRUE,a_less3,3,1,1,0,T-Mobile USA
1439,0,FALSE,B,1,682,No,10,57.14,6,2000,3500,a_less719,a_less799,0,E,642,663,144,FALSE,a_less3,1,2,1,0,Verizon Wireless
1440,0,TRUE,W,3,682,No,10,12,3,300,2500,a_less719,c_great900,1,E,786,912,12,FALSE,c_10to25,3,1,1,0,T-Mobile USA
1441,0,TRUE,B,0,682,No,25,15,3,300,2000,a_less719,c_great900,1,E,773,968,24,FALSE,NONE,4,1,2,1,Cricket Wireless
1442,0,FALSE,B,0,682,No,40,11.11,6,500,4500,a_less719,b_800to899,0,E,788,851,30,FALSE,NONE,1,1,1,2,Verizon Wireless
1443,1,FALSE,S,4,682,No,10,36.41,3,1500,4120,a_less719,a_less799,1,S,520,546,6,FALSE,a_less3,3,3,3,0,AT&T
1444,0,TRUE,B,0,682,No,40,28.57,0,1000,3500,a_less719,a_less799,3,E,752,664,72,TRUE,c_10to25,1,2,3,0,Cricket Wireless
1445,0,TRUE,B,0,682,No,20,16.66,0,500,3001,a_less719,c_great900,1,E,752,913,12,FALSE,a_less3,3,1,1,0,AT&T
1446,0,TRUE,S,1,682,No,30,12.5,2,1000,8000,a_less719,c_great900,5,E,802,925,72,FALSE,c_10to25,1,1,1,0,T-Mobile USA
1447,0,FALSE,S,0,682,No,20,16.67,0,500,3000,a_less719,a_less799,1,E,800,783,12,TRUE,a_less3,3,1,1,1,AT&T
1448,0,FALSE,S,4,682,No,5,17.78,0,200,1125,a_less719,a_less799,3,E,682,726,48,FALSE,b_3to10,3,3,3,1,Suddenlink Communications
1449,0,TRUE,B,0,683,No,40,20,0,1000,5000,a_less719,c_great900,2,E,799,910,48,FALSE,d_25to300,3,2,3,0,Metro PCS
1450,0,FALSE,S,0,683,No,45,7.5,3,500,6666,a_less719,a_less799,1,E,661,748,24,FALSE,a_less3,3,1,1,0,Verizon Wireless
1451,0,FALSE,S,2,683,No,35,11.11,0,500,4500,a_less719,b_800to899,2,E,793,842,24,FALSE,c_10to25,1,1,1,0,Metro PCS
1452,1,FALSE,B,3,683,No,50,66.67,0,1000,1500,a_less719,a_less799,3,E,532,486,36,FALSE,d_25to300,3,1,1,0,Metro PCS
1453,0,TRUE,W,0,683,No,10,10,6,500,5000,a_less719,a_less799,2,E,765,528,12,FALSE,a_less3,3,1,1,4,AT&T
1454,0,FALSE,B,2,683,No,20,10,6,300,3000,a_less719,a_less799,1,E,574,667,12,FALSE,b_3to10,3,1,2,0,Boost Mobile
1455,0,TRUE,B,2,683,No,40,10,0,200,2000,a_less719,c_great900,3,E,805,921,72,FALSE,NONE,1,2,1,0,AT&T
1456,0,FALSE,B,0,683,No,40,33.33,0,1000,3000,a_less719,a_less799,1,E,560,687,36,FALSE,c_10to25,3,1,1,1,Verizon Wireless
1457,0,FALSE,S,0,684,No,10,44.44,0,2000,4500,a_less719,b_800to899,5,E,857,866,24,FALSE,c_10to25,1,1,1,1,Verizon Wireless
1458,0,FALSE,B,4,684,No,25,26.67,6,400,1500,a_less719,b_800to899,2,E,598,875,60,FALSE,NONE,1,1,1,0,Verizon Wireless
1459,0,FALSE,B,2,684,No,25,50,3,800,1600,a_less719,b_800to899,1,E,750,808,12,FALSE,c_10to25,3,2,1,0,Metro PCS
1460,0,FALSE,B,0,684,No,10,57.14,0,2000,3500,a_less719,b_800to899,6,E,703,816,12,FALSE,d_25to300,3,1,1,0,T-Mobile USA
1461,0,TRUE,B,0,684,No,30,32,0,400,1250,a_less719,c_great900,2,E,804,914,24,FALSE,a_less3,1,1,1,0,T-Mobile USA
1462,0,FALSE,B,0,684,No,20,21.74,0,1000,4600,a_less719,b_800to899,1,E,854,870,12,FALSE,NONE,1,1,1,0,Verizon Wireless
1463,0,FALSE,B,4,684,No,40,13.33,0,600,4500,a_less719,a_less799,1,E,774,734,54,FALSE,a_less3,1,1,3,0,AT&T
1464,0,FALSE,S,0,684,No,30,34.78,3,1000,2875,a_less719,a_less799,2,E,627,687,72,TRUE,b_3to10,3,1,3,0,Cricket Wireless
1465,0,FALSE,B,0,685,No,35,14.71,11,300,2040,a_less719,a_less799,0,E,616,723,27,FALSE,d_25to300,1,1,1,0,CenturyLink
1466,0,FALSE,B,3,685,No,10,85.71,0,1500,1750,a_less719,b_800to899,3,E,750,873,60,FALSE,c_10to25,1,2,1,0,Sprint
1467,0,FALSE,B,2,685,No,40,26.67,6,400,1500,a_less719,a_less799,2,E,728,785,72,FALSE,d_25to300,3,1,1,0,Boost Mobile
1468,1,FALSE,S,0,685,No,60,16,0,400,2500,a_less719,a_less799,1,E,723,755,24,TRUE,d_25to300,3,1,1,1,T-Mobile USA
1469,0,FALSE,B,0,685,No,35,23.07,0,500,2167,a_less719,a_less799,2,E,695,543,24,TRUE,a_less3,3,1,3,0,Sprint
1470,0,FALSE,S,1,685,No,40,13.79,0,500,3625,a_less719,a_less799,5,E,712,728,60,FALSE,e_great300,1,1,2,0,T-Mobile USA
1471,0,FALSE,S,0,685,No,20,32,0,800,2500,a_less719,a_less799,1,E,640,570,36,TRUE,a_less3,1,2,3,1,Boost Mobile
1472,1,FALSE,B,0,685,No,25,33.33,0,500,1500,a_less719,a_less799,2,E,665,628,24,FALSE,d_25to300,3,1,2,0,Boost Mobile
1473,1,TRUE,B,2,685,No,10,68.75,0,1100,1600,a_less719,c_great900,1,O,659,907,12,FALSE,b_3to10,3,1,1,0,T-Mobile USA
1474,0,TRUE,B,3,685,No,40,22.22,10,1000,4500,a_less719,c_great900,2,E,779,947,124,TRUE,b_3to10,1,1,1,1,Metro PCS
